-8.147710256857875e-06,1.4777429579632315e-08,-0.0032005130387415194,6.660970491731861e-06,-5.0783260172947085e-09,5.54250925855721e-12,4.1467771133063226e-08,3.1071209107776215e-07,-0.0008138492633286957,-4.0869219694600014e-05,7.434825296731228e-07,-3.5397292199493904e-11,0.00011584993661880788,-0.1523195278386492,-1.038617621150482e-05,-3.526742691635608e-08,1.7418115290934082e-06,-2.18829530332882e-07,3.488605808121856e-10,-1.6261752899509306e-09,-0.0001062298596344802,9.606695447084236e-08,3.97490825503299e-09,-4.108991326006911e-08,-0.12126908972414432,-0.00010175703901844216,0.001051764279888108,4.983669238877456e-07,-1.5069794897430265e-09,-7.52824944857085e-10
6.481087506457118e-10,-1.3391597556673934e-06,0.0005877800005684747,-0.06591961242994211,-0.0013417072120874526,-1.7227731920254994e-10,-8.536144522510471e-13,-6.047965262510093e-09,-3.630087830712554e-08,3.386517165235928e-08,4.8057845851133374e-08,-2.2067637783526042e-05,8.914351106930141e-07,-2.1999243748924806e-08,1.5112239976078503e-06,0.033449102208905755,-4.7471359826243934e-08,0.045056844070754144,-5.289566057200658e-10,-2.943851988453922e-12,5.881642210483736e-07,1.4210663649212344e-10,-5.675154267817626e-07,-7.642033448680554e-10,4.2804099009817725e-09,4.683913140924235e-06,-9.003807114645538e-06,5.096202592933884e-13,-3.0607900262222165e-05,1.198565410711608e-05
-1.641314501202176e-13,-9.777353521274218e-08,0.001499556471058002,3.101236742151393e-08,1.9287314057941735e-07,9.332754196274194e-06,4.922076864291748e-09,7.255270250045977e-10,1.9750074505204355e-07,0.00014711983016715558,5.472980652604141e-08,-1.2408900678567347e-07,-4.751617725035707e-05,8.249260632075547e-10,0.0007343842457969037,3.9732779241842346e-11,-1.5978653766729076e-09,-1.17817396466194e-08,-3.478724968345838e-11,0.006542969633234497,-0.0012781230232716285,2.6584147850588777e-09,2.9571944168057386e-11,1.664553380508332e-17,-4.557994100596822e-05,-4.201719320351496e-05,9.61796578527462e-11,-3.5101708604721377e-07,-3.193111003344199e-05,1.1641011451895632e-06
-0.00010314523540804504,1.9390820078612542e-10,1.5102941672836752e-05,4.527738582169516e-12,-3.2984659335300894e-10,8.711744245329621e-05,8.906255248019427e-07,-4.6272249380978486e-12,-5.193379921160298e-07,-1.7657692851404657e-07,3.976766814516259e-07,-3.694254548788302e-05,-0.004485612163605878,1.8639793432681582e-14,-2.1525278604015906e-13,2.6177321989437016e-11,4.6969758959875755e-07,2.939691564974863e-07,-9.316913924987254e-10,-4.432587272238964e-10,1.896863837488663e-08,2.9228761755081897e-05,-5.478303052608504e-05,-1.2868511243634386e-05,3.767026569345649e-08,-2.929716801107208e-11,8.370383335757996e-07,-0.019309044529618208,4.684389919307657e-11,2.234344250851112e-05
-3.4694645264169006e-08,1.0159182112106827e-20,0.00860220074114028,1.909523220654196e-12,-0.0005130396181818443,-6.971471979461709e-08,6.375587316646263e-08,-1.2467281518350487e-06,-7.466911454296521e-11,-2.6538660986342447e-07,0.022287484199675595,4.91973566040264e-10,5.854559304321572e-15,1.063499698084618e-05,-0.00017529392601948088,4.607822229835482e-06,3.9888282318214034e-15,1.4335759141833392e-08,-4.847240705714229e-07,0.0026316210494995392,-2.1104896229702726e-07,5.848762929564734e-13,-6.239276590291018e-07,-1.0482791883742063e-07,1.2193227043821644e-05,0.001954047167662891,1.1111919791850064e-07,-3.6879242608947465e-07,-3.866729337144909e-06,-1.1186098412464336e-09
-0.00019260764403009173,-6.706468033510246e-12,-9.1263592781348e-08,4.836284476757659e-07,-0.00041490236402360535,-1.1260879165439868e-08,-3.342221490495334e-10,-8.207965560912072e-11,-9.412317259516736e-09,2.77477415938281e-06,2.9037282684029544e-07,-9.36296380179262e-07,-0.00016229535952502657,-1.7729635640153102e-09,-2.1248823667533947e-11,-1.4728665441890978e-09,-1.2768717549911907e-08,-0.005917729617840154,1.062592537990307e-07,1.4642758004279233e-10,-1.8065036280537337,-4.882320559390001e-09,1.6830307757978058e-12,-9.425852274244027e-08,-3.7326550048268456e-05,3.131581256402012e-05,-1.0948024137860544e-07,-8.239452804720979e-08,-0.0004287175263510228,-2.1047008815146983e-08
8.490097327300704e-14,2.9088937051873853e-14,5.174703972628054e-07,-3.609910678226175e-08,-6.301307920984503e-11,-6.155563569938747e-06,-7.575785182333746e-13,1.9822243047676558e-07,-1.87415498377818e-10,0.00040201014161740233,-2.630462506619221e-06,0.022205246782285363,7.450474130330692e-07,7.939339791388976e-11,6.592851186494737e-05,3.145142655891257e-07,-3.0181919907401114e-08,2.953605192301311e-07,5.760505569301351e-06,-3.6952660792120223e-10,2.7539037245993e-07,-4.7463444172284577e-07,2.2879181017457932e-08,0.0002742078709063719,1.178878744226736e-05,1.7215891852279756e-09,3.183889995998153e-05,1.7133203036365597e-08,-6.131013541187511e-07,-1.0287631991748368e-05
-2.600002769373849e-10,5.045512773361287e-09,4.801619983792608e-10,2.1218043574290315e-09,-3.1846804512579348e-06,-3.78209447467898e-10,-1.5195956882378556e-05,4.179636338695907e-06,0.021989050765918342,-5.577413720166552e-12,-1.638931251488656e-05,-0.0004956990696014585,-1.5469712042030286e-06,-1.5902028664545682e-07,-1.0537999984601167e-07,-6.525292027584048e-05,0.0001479920343254125,-1.9736253373386877e-09,-1.0325444530638865e-06,-1.826865518080873e-05,9.002689480216608e-10,6.633661676788753e-07,-5.099883528542479e-12,-9.88150821871272e-09,-2.7927709399219755e-10,-1.664174036367387e-06,6.745071290282592e-07,9.057863806933991e-06,2.1645586839392566e-08,-9.924580016841745e-13
-3.078583810007013e-09,1.9209477662082366e-06,4.3181487512002244e-11,1.6959794677513979e-09,7.271175881279624e-05,-1.6042691941381335e-11,-3.069273507863247e-09,4.7616341142980176e-07,-2.4057940351402826e-14,4.397171982658246e-07,0.020019761883382867,0.0013503339370035563,0.001972006225612952,4.626270669864179e-13,-1.118363772440994e-07,2.3803632765382188e-08,5.626984378577157e-05,-4.512189847560912e-07,-3.46862996882498e-07,-9.715310834800452e-11,-4.920401832894393e-11,3.2164941245761903e-09,-1.4804374505020795e-05,-7.634867323557055e-13,1.8211467192714696e-12,0.0023411069034066376,4.046188024701852e-10,3.036418175064663e-07,1.646927255615175e-06,1.3940623151467263e-05
-4.140997888564765e-07,-2.7691702794010327e-13,4.885774632091483e-13,2.708420523222561e-10,4.19568369604166e-09,0.0005398012521531839,-6.082515795797631e-06,5.8953453236331884e-05,-1.2318448629121894e-06,7.818668300097309e-07,-1.87989839664208e-07,3.636345445242172e-05,-3.8121056423712725e-09,5.600694591397408e-07,-1.1927634416966872e-06,-6.089787688728368e-07,0.00019972902632343215,0.18227847061676544,2.9211356488925987e-07,-1.331254445886322e-13,1.716972477293591e-08,-8.890958014695143e-06,3.155374448724972e-09,-2.3592703579277093e-09,0.0017481905310988248,2.9723376601687126e-08,-1.896589649705516e-08,0.032738157954139466,-1.9326752670499147e-09,-4.890737721713939e-16
